Sample_ID,Plot_ID,Site_ID,Date,Treatment,Subplot,Patch,Elevation,Precip_mm,Temp_C,ANPP,Surf_R,Crust_R,Crust_Rcode,Crust_b,Crust_S,Crypt_Cov,Crypt_CovCode,Erosion_cov,Deposited_Cov,Foliage_cov,Basal_cov,Litter _cov,Litter_class,litter_origin,Litter_inc,Litter_dpth,Litter_complex,Texture,Plant_R,Stability_ind,Infiltration_ind,Nutrient_ind,Foliage_Cover_<0.5,Logs_<0.5,Compost,Rock,Bare_soil,Fol_cov_Shrub_>0.5m ,FC_Tree>0.5m high,FC_ Other_ >0.5m ,dist_Tree,Bare_rock,Foliage_Cov_all,MIR_HUM,MIR_POC,MIR_ROC,MIR_TOC,MIR_TN,MIR_C_N,P_mg_Kg,pH,EC _microS_cm,Total_PLFA,Gram_pos_bact_comm,Gram_neg_baterial_comm,General_bacteria_comm,Actinobacteria_comm,Fungi_comm,Protozoa_comm,arbuscular_myc_comm,Fungi_Bact,Litter_totalwt,Sticks_bark,Leaves_treeshrubs,Leaves_und,Coarse_frass,Fine_frass,Seed_fruits_gms,Richness_reprod,Abund_fruits,Abundance_inverts,Invert_richness,abund_inver_m3,invert_R_m3,AB,BG,CB,N/AG,PHO,XYL,LAP,well_wieght,Ala,Ara,Arg,Asp,Mal,Raf,Suc,H2O,Xyl,reads.fungi,obs_richness_fungi,chao1_richness_fungi,obs_shannon_fungi,obs_richness_fungi_ArbuscularMycorrhizal,obs_richness_fungi_Ectomycorrhizal,obs_richness_fungi_OrchidMycorrhizal,obs_richness_fungi_PlantPathogen,obs_richness_fungi_WoodSaprotroph,chao1_richness_fungi_ArbuscularMycorrhizal,chao1_richness_fungi_Ectomycorrhizal,chao1_richness_fungi_OrchidMycorrhizal,chao1_richness_fungi_PlantPathogen,chao1_richness_fungi_WoodSaprotroph,obs_shannon_fungi_ArbuscularMycorrhizal,obs_shannon_fungi_Ectomycorrhizal,obs_shannon_fungi_OrchidMycorrhizal,obs_shannon_fungi_PlantPathogen,obs_shannon_fungi_WoodSaprotroph,relabund_fungi_ArbuscularMycorrhizal,relabund_fungi_Ectomycorrhizal,relabund_fungi_OrchidMycorrhizal,relabund_fungi_PlantPathogen,relabund_fungi_WoodSaprotroph,reads.bacteria,obs_richness_bacteria,chao1_richness_bacteria,obs_shannon_bacteria,obs_richness_bacteria_copiotrophic,obs_richness_bacteria_oligotrophic,chao1_richness_bacteria_copiotrophic,chao1_richness_bacteria_oligotrophic,obs_shannon_bacteria_copiotrophic,obs_shannon_bacteria_oligotrophic,relabund_bacteria_copiotrophic,relabund_bacteria_oligotrophic,moisture_%
570DT,570,KaiserSandWash,21.02.19,Reference,D,T,1085,1216.53,9.13,442.52,2,2,6.66,0,0,0,0,4,4,2,2,80,5,1.5,2,61,15,3,3,73.17567568,57.78225806,48.71794872,20,0,0,0,0,5,30,0,0,0,35,2.99,3.2,1.45,9.44,0.469233111,20.1179324,12.61366304,4.81,54.6,23.93279684,2.708144998,5.40184185,4.395871498,1.556858472,1.875835858,0.626984586,0.248458183,0.184451696,1192,448,141,1,210,151,6.7,4,126,4,2,16,8,15,77.4,14.2,221.8,962.9,23.3,19.8,0.350208333,0.737066133,0.770490332,0.764936177,0.785135547,1.124197652,1.177217289,1.358821308,0.769002775,0.675308989,37356,551,800.122093,3.948133641,0,40,1,10,7,0,52.5,1,31,13,0,1.832431398,0,1.850267779,0.256186999,0,0.411983945,7.16743E-05,0.001720183,0.058916284,38048,1527,1916.805369,5.280687138,458,327,571.9534884,408.5943396,3.83050968,4.420272501,0.440835922,0.213216605,11.27
571AO,571,KaiserSandWash,21.02.19,Reference,A,O,1090,1232.34,9.05,442.14,5,2,6.66,0,0,0,0,4,4,2,2,90,5,1,1.7,40,8.5,3,3,73.17567568,50.72580645,39.74358974,5,15,0,0,5,25,45,0,2,5,70,2.04,0.9,1.47,5.51,0.268712611,20.50517827,23.85326118,5.51,59,51.80286715,6.570446876,15.10174032,7.190630949,3.100376454,2.357377666,1.161559175,1.49833893,0.089501629,1102,367,53,37,67,42,1.6,2,21,8,6,32,24,3.3,25.5,5.1,29.1,122.7,5.3,117.9,0.241041667,0.631439308,0.661180345,0.699120882,0.689804647,0.704366106,0.663158864,0.60837495,0.51174899,0.732975832,29961,573,712.1717172,3.944072592,5,65,2,12,13,13,84.6,2,18,34,1.560710409,2.488695753,0.667431708,2.103013897,1.850343234,0.000430046,0.680045872,0.002221904,0.00415711,0.004443807,36463,3443,4423.60405,6.905755223,949,813,1234.661017,1032.169811,5.832980625,5.60532349,0.293655276,0.268709404,15.44
571AT,571,KaiserSandWash,21.02.19,Reference,A,T,1090,1232.34,9.05,442.14,3,2,6.66,0,0,0,0,2,2,3,2,15,2,1.5,1.3,16,3.9,3,0,49.52702703,37.41935484,22.82051282,15,0,0,0,70,0,0,0,0,70,0,2.24,1.01,1.66,5.99,0.297296845,20.14821248,20.62448394,5.78,49.8,48.74923446,7.057590377,14.19147176,6.368540803,3.152338693,1.568669775,0.73112199,1.56291385,0.061345907,187,44,36,6,20,3.2,0.6,5,20,3,2,12,8,9.1,78.6,46.5,22.1,220.9,0,141.2,0.230625,0.752244653,0.881376174,0.950991075,1.008574129,1.046469634,1.024317201,0.910130136,0.719017759,0.836504682,33558,737,918.6704545,4.435618632,0,41,4,20,18,0,51,4,28.16666667,22,0,1.554341498,0.997903664,2.197523069,2.409200578,0,0.383457569,0.003583716,0.022004014,0.0078125,31549,3459,4368.458856,7.022793958,1085,712,1371.513953,868.8097015,6.014439553,5.55191976,0.334368822,0.244187141,12.54
571BO,571,KaiserSandWash,21.02.19,Reference,B,O,1090,1232.34,9.05,442.14,5,2,6.66,0,0,0,0,4,4,3,1,90,5,1.5,1.3,16,9.75,3,0,73.17567568,51.22983871,40.38461538,10,15,0,0,0,30,45,0,2,0,75,2.28,1.06,1.56,5.94,0.294185183,20.19136359,19.52617041,6.07,25.9,47.79371853,6.399931411,15.56086898,5.928515772,2.921527715,1.542960658,0.659386821,1.383562139,0.060173511,684,158,71,22,105,44,1.7,4,40,4,2,16,8,14.1,61.6,9,48.5,267.1,15.6,81.1,0.241041667,0.747572013,0.830397075,0.852969297,0.905448939,0.927148322,0.891157284,0.719120713,0.617386386,0.82534184,32977,723,885.2401575,4.58381025,3,50,3,21,14,3.5,54.57142857,3,25.5,26.5,1.011404265,2.565692394,0.614523739,2.136535145,2.048956384,0.000430046,0.103856078,0.002221904,0.022075688,0.006235665,30734,2749,3415.910506,6.712892698,747,640,936.5973451,750.460177,5.555098646,5.375187078,0.307163701,0.296573473,13.78
571BT,571,KaiserSandWash,21.02.19,Reference,B,T,1090,1232.34,9.05,442.14,3,2,6.66,0,0,0,0,4,4,2,1,85,5,1.5,2,57,15,3,4,73.17567568,57.78225806,48.71794872,5,0,0,0,10,50,50,0,0,10,100,2.81,1.79,2.01,8.15,0.325829134,25.01311012,16.36398992,5.53,39.8,53.71053855,6.789286663,15.33641385,7.05549426,2.949100475,2.717423609,1.453653275,1.419662954,0.101345067,661,106,83,5,32,19,1,3,16,1,1,4,4,9.9,93.3,23.5,37.1,105.1,16.5,73.5,0.230625,0.707017856,0.857377925,0.89063165,0.876741964,0.90031485,0.822336086,0.750794752,0.635647346,0.723326635,44168,247,273.28125,3.684369066,2,20,3,9,3,2,22.25,3,9,3,0.336495758,1.477614068,0.824789466,1.563803818,0.613536432,0.001361812,0.498566514,0.005590596,0.020642202,0.017488532,54085,1511,1692.333333,6.32018313,500,320,552.5625,363.35,5.222150471,5.168921373,0.392450344,0.205921115,16.03
571CO,571,KaiserSandWash,21.02.19,Reference,C,O,1090,1232.34,9.05,442.14,3,2,6.66,0,0,0,0,4,4,2,1,98,5,1.5,2,63,15,3,1,73.17567568,57.78225806,48.71794872,2,0,0,0,0,45,0,0,4,0,45,2.41,1.45,1.75,7.19,0.328140202,21.91136578,23.82307288,5.54,78.7,42.52698763,5.084848313,12.11576508,5.96327379,2.191483452,2.318852994,0.485969649,1.287840539,0.111346401,670,188,126,0,76,27,3,7,135,5,5,20,20,10.8,115.2,25.6,17.4,142.4,13.1,110.8,0.301875,0.527908519,0.793054195,0.830905097,0.855243799,0.897044405,0.856918344,0.748341148,0.56485481,0.717135073,40457,689,877.9074074,4.461187147,9,57,3,20,12,9.5,65.90909091,3,23.6,12.9,2.07867954,2.140038395,0.783767869,2.302816282,2.018882057,0.00265195,0.151161124,0.002078555,0.009676032,0.002938647,37212,3378,4445.964012,6.897779733,970,706,1250.29661,924.692623,5.733826687,5.607206716,0.325943707,0.243669397,12.66
571CT,571,KaiserSandWash,21.02.19,Reference,C,T,1090,1232.34,9.05,442.14,5,2,6.66,0,0,0,0,4,4,1,1,9.5,1,1.5,2,75,3,3,0,59.66216216,37.62096774,23.07692308,0,0,0,0,15,5,0,0,0,15,5,1.94,0.85,1.52,5.42,0.251377075,21.56123428,15.62241351,5.8,39.7,52.83800105,7.295157571,15.47338949,6.848234662,3.245971167,2.028241628,0.513137878,1.682746752,0.075727515,697,145,103,0,34,20,1.8,2,60,4,3,16,12,18.2,195.1,33.2,85,342.8,20,86.8,0.27125,0.642750783,0.76413601,0.812030928,0.81910712,0.825945191,0.793473516,0.721285035,0.59234541,0.671682152,36815,704,1002.126316,4.504841447,0,45,0,12,12,0,61.9,0,30,13,0,1.434111598,0,1.731519424,1.688936333,0,0.242330849,0,0.006163991,0.007382454,34381,3246,4039.334094,6.955438309,892,733,1102.564417,875.0434783,5.822575524,5.583314316,0.306928363,0.274169255,17.81
571DO,571,KaiserSandWash,21.02.19,Reference,D,O,1090,1232.34,9.05,442.14,3,2,6.66,0,0,0,0,4,4,1,1,93,5,1.5,2,53,15,3,1,73.17567568,57.78225806,48.71794872,7,0,0,2,6,90,40,0,2.5,8,130,2.52,1.29,1.75,6.89,0.313719002,21.96232923,25.53722111,5.61,44.8,55.65253131,6.852593119,15.2533007,7.652189286,3.032966754,3.644243866,0.83732875,1.260207261,0.135234461,704,169,105,4,39,23,2.9,4,71,1,1,4,4,14,143.5,28,35.6,157.9,20.7,69.6,0.301875,0.564262667,0.834054625,0.864089622,0.866002985,0.892785905,0.838377841,0.782838999,0.632083447,0.750610454,27446,891,1028.818966,5.336104093,10,62,2,21,22,16.25,70,2,22.14285714,23.78571429,1.875407036,2.753282922,0.410116318,1.661230977,2.531612324,0.002221904,0.111023509,0.00050172,0.035263761,0.007525803,33663,2927,3671.764657,6.560872746,861,639,1091.564024,776.6512605,5.401420129,5.471174409,0.336345665,0.241645486,8.26
571DT,571,KaiserSandWash,21.02.19,Reference,D,T,1090,1232.34,9.05,442.14,4,2,6.66,0,0,0,0,4,4,2,1,95,5,1.5,2,70,15,3,1,73.17567568,59.7983871,51.28205128,2,0,0,0,3,30,75,0,0,3,105,2.11,1.17,1.43,5.85,0.314189108,18.61935962,19.7944031,5.98,29.3,44.37184224,5.311573734,12.75632486,5.717292095,2.166805308,1.812310231,1.127832118,1.29196513,0.082771011,725,180,88,1,18,10,2.1,3,28,1,1,4,4,27.2,213,42.8,88.8,319.6,28.3,80.3,0.27125,0.466616134,0.595908088,0.705464145,0.724895341,0.741518121,0.732707757,0.63627173,0.47479419,0.572428022,28100,757,912.6678322,4.646355018,1,48,5,16,19,1,49.04166667,5.5,17.125,21.5,0,1.676129491,1.098784149,1.665782006,0.985084804,7.16743E-05,0.280676606,0.002221904,0.015911697,0.032611812,46407,3096,4106.583062,6.686455979,940,674,1249.149425,848.4516129,5.556883122,5.509548185,0.352160407,0.259390003,9.97
572AO,572,IslandBend,24.02.19,Reference,A,O,1080,847.87,9.04,421.08,3,2,6.66,0,0,0,0,4,3,3,1,72,4,1.5,1.7,47,10.2,2,0,66.41891892,46.08870968,36.41025641,8,7,0,6,14,0,45,0,2.1,20,45,2.52,1.62,1.9,7.47,0.327528052,22.80720678,11.65238508,5.53,40.7,21.36029368,2.04936443,5.453366533,3.009893382,0.893333685,2.282631138,0.232630504,0.443152341,0.246912899,673,353,41,0,91,29,1.9,4,31,2,2,8,8,4.2,89.2,28.1,38.7,435.8,4.8,212.5,0.34625,0.567704467,0.828368996,0.87639391,0.872021843,0.89789554,0.864580605,0.807923172,0.591119489,0.755049816,18194,614,716.2300885,4.740979847,4,29,2,9,10,4.25,34.33333333,2,9.166666667,10.25,1.320888343,1.686732192,0.661563238,1.7952464,0.421651232,0.000573394,0.126648509,0.000573394,0.005088876,0.093463303,38569,2889,3784.140145,6.583777692,830,594,1045.578947,804.7741935,5.34152926,5.494116712,0.381624776,0.210674951,4.05
572AT,572,IslandBend,24.02.19,Reference,A,T,1080,847.87,9.04,421.08,3,2,6.66,2,2,5,2,4,3,1,1,75,4,1.5,1.7,40,10.2,2,0,61.68269231,46.38059701,37.6744186,0,0,0,0,20,0,80,0,0,20,80,2.63,1.93,2.11,8.34,0.352908227,23.63220625,14.96943135,5.68,48.7,24.67113597,2.494963096,7.511387601,3.414057282,1.018880872,2.254286223,0.10880716,0.630045036,0.185942152,877,435,40,0,84,24,0,2,39,0,0,0,0,61.9,973.1,149.4,371.1,756.1,23.7,133.6,0.291666667,0.871376955,0.983631828,1.037276336,1.075004399,1.125236655,1.07100971,0.983151568,0.77188879,0.866660848,40526,627,839.18,4.29668258,0,35,3,13,7,0,41.75,3,19.25,7.25,0,1.95434332,0.76750275,1.802026184,1.477670667,0,0.074684633,0.002723624,0.004443807,0.002938647,32388,2944,3716.611418,6.718011129,1051,519,1343.892655,644.3882353,5.780796394,5.205750653,0.41852584,0.19198908,9.26
572BO,572,IslandBend,24.02.19,Reference,B,O,1080,847.87,9.04,421.08,3,2,6.66,0,0,0,0,4,2,1,1,50,4,1.5,1.3,22,7.8,2,0,63.04054054,41.25,30.25641026,0,0,0,0,50,15,25,0,1.9,50,40,2.13,1.18,1.78,6.34,0.264071486,24.00865042,13.25089139,5.58,37.6,23.22059608,2.830811544,5.254861912,3.714759208,1.431050655,1.805805402,0.147501651,0.412625596,0.175817489,298,131,39,0,29,7,1.6,3,115,0,0,0,0,8.7,185.2,41.9,221.4,371.1,38.2,101.4,0.34625,0.650532261,0.910628188,0.984761023,0.975629738,1.036077404,0.978897887,0.913513806,0.709437389,0.898239026,31676,644,779.4017094,4.740803811,1,40,2,9,10,1,41.8,2,10,20,0,2.203181089,0.500402424,1.980403052,1.25988108,0.000430046,0.146860665,0.000716743,0.002508601,0.010679472,28248,2676,3209.731273,6.591126756,824,505,962.2225806,611.988764,5.440805589,5.380296953,0.406570649,0.177303963,3.84
572BT,572,IslandBend,24.02.19,Reference,B,T,1080,847.87,9.04,421.08,3,2,6.66,0,0,0,0,4,4,1,1,98,5,1.5,2,45,15,2,0,73.17567568,55.76612903,48.71794872,0,0,0,0,2,15,35,0,0,2,50,1.95,1.15,1.72,5.96,0.231466006,25.74892141,12.68961562,5.24,40.7,30.48594513,3.356033624,6.863734136,4.539897729,1.66857126,4.058444568,0.353856177,0.544602289,0.317767591,1043,590,40,0,70,35,2.1,1,28,2,2,8,8,8.5,62.3,9,40.7,279.7,9.6,30.7,0.291666667,0.552779768,0.74218952,0.842953883,0.885185712,0.888181604,0.880514254,0.770235807,0.551840169,0.685981853,36015,628,844.2425743,4.548989644,4,35,2,21,8,8.5,36.33333333,2,33.5,8.166666667,1.33217904,2.141372481,0.636514168,0.321857568,0.970733675,0.000358372,0.260607798,0.000430046,0.081493693,0.022649083,33393,2545,3197.165298,6.389411206,750,480,951.0703704,590.94,5.119191539,5.312612511,0.417772757,0.183705168,3.04
572CO,572,IslandBend,24.02.19,Reference,C,O,1080,847.87,9.04,421.08,3,2,6.66,0,0,0,0,4,3,2,1,80,5,1.5,1.7,35,12.75,2,1,69.7972973,51.22983871,42.94871795,5,0,0,0,15,0,65,0,3.3,15,65,1.6,0.83,1.38,4.72,0.209079589,22.57513523,14.7703316,5.56,29.3,31.01763794,3.936747574,7.297213713,4.223801893,1.807530147,3.037750706,0.332562932,0.688153198,0.220513108,837,262,23,1.2,94,26,10.1,2,139,1,1,4,4,18.9,105.9,16.8,34.7,181.9,8.2,48.7,0.310208333,0.623522988,0.46357194,0.557306966,0.646851633,0.579720153,0.589998991,0.733192829,0.446294213,0.825735244,25773,620,754.4734043,4.575814361,1,32,2,16,11,1,56.5,2,25,26,0,1.734043762,0.38454292,1.272840791,1.041186267,7.16743E-05,0.361811927,0.002221904,0.020355505,0.008672592,29867,2644,3154.609641,6.634109814,727,562,901.4961538,632.1039604,5.428845711,5.376664972,0.325331827,0.25477737,3.19
572CT,572,IslandBend,24.02.19,Reference,C,T,1080,847.87,9.04,421.08,3,2,6.66,0,0,0,0,4,4,2,1,83,5,1.5,2,55,15,2,0,73.17567568,55.76612903,48.71794872,0,15,0,5,3,10,60,0,0,8,70,2.02,1.14,1.65,5.93,0.275333784,21.537495,18.12371159,5.68,52.4,27.69482277,2.934433779,6.897780256,3.570141742,1.457010206,3.219984704,0.386693241,0.56607184,0.266863738,772,378,41,0,32,20,1.09,1,13,2,1,8,4,18.5,175.7,20.2,31.4,211.2,17.8,63.9,0.313333333,0.676494268,1.162269842,1.29073299,1.008301991,1.109863406,1.152311903,1.214443569,0.441248352,0.886378539,31653,715,912.3965517,4.777386073,1,26,2,21,12,1,56.25,2,31,44,0,1.338661594,0.530705761,1.837246803,1.454644516,7.16743E-05,0.19946961,0.009962729,0.007597477,0.00365539,40864,3302,4376.256079,6.815885177,1122,636,1412.58296,807.7212389,5.811804907,5.61063482,0.439612162,0.186199755,2.72
572DO,572,IslandBend,24.02.19,Reference,D,O,1080,847.87,9.04,421.08,3,2,6.66,0,0,0,0,4,3,2,1,75,4,1.5,1.7,35,10.2,2,5,66.41891892,46.08870968,36.41025641,2,3,0,8,12,15,35,0,4.85,20,50,2.16,1.42,1.84,7.04,0.274989528,25.60097489,16.20243822,5.45,47.4,31.46574483,3.534318047,7.554935671,4.475943211,1.663618358,4.222635722,0.377492965,0.697692563,0.311277893,933,401,48,1,101,28,4.1,2,44,8,4,32,16,8.3,92.1,16.6,10.8,107.4,9.1,36.6,0.310208333,0.626588243,1.384577201,1.055122607,0.971469817,1.319626442,1.287820044,1.523751474,0.453801053,1.231338702,32266,782,987.8496241,4.764339702,1,46,3,21,18,1,62.9,4,37,21.125,0,1.676493342,0.147843978,1.639207985,0.812869655,7.16743E-05,0.137829702,0.005088876,0.028024656,0.062356651,40086,3150,4169.365169,6.754431868,999,583,1300.453608,781.019802,5.603164511,5.574698253,0.435517274,0.177209828,3.83
572DT,572,IslandBend,24.02.19,Reference,D,T,1080,847.87,9.04,421.08,3,2,6.66,0,0,0,0,4,3,2,1,75,4,1.5,2,48,12,2,1,66.41891892,49.71774194,41.02564103,2,8,0,1,14,0,60,0,0,15,60,2.13,1.27,1.93,6.91,0.28482608,24.26041888,20.63477631,5.86,48.8,52.36426633,6.018764568,14.06217741,6.982404892,2.847902325,5.012238328,0.944924167,1.566468734,0.205256074,898,603,27,0,82,14,1.4,1,21,2,2,8,8,19.5,143.4,27.6,69.6,162.1,15.1,82.6,0.313333333,0.86089821,0.775195472,0.5706723,0.837548172,0.882032358,0.698937104,0.569711761,0.420908747,0.585220898,28779,742,962.0045045,4.963499865,0,39,6,21,14,0,42.0625,6,25.9,29,0,1.922570132,1.034968034,2.329573502,0.616903698,0,0.115037271,0.010249427,0.009676032,0.078268349,44881,3406,4302.612259,7.009840189,1130,632,1397.592593,786.5805085,5.9544619,5.682233144,0.448413819,0.182669679,4.94
573AO,573,IslandBend,24.02.19,Reference,A,O,1030,859.78,8.89,419.60,3,2,6.66,0,0,0,0,4,4,4,2,50,4,1.5,2,28,12,2,3,69.7972973,51.73387097,43.58974359,45,0,0,0,5,5,15,0,1.7,5,20,1.13,0.71,0.73,3.22,0.185001799,17.40523612,10.85551809,5.79,44.5,28.10257172,3.030953007,6.050648189,3.785158414,1.180837301,4.479849992,0.256941448,0.560665111,0.403104111,354,79,64,6,89,62,114.9,3,259,1,1,4,4,38.9,273.1,21.2,132.3,505.3,38,185.8,0.3240625,0.675416583,0.750130471,0.812705841,0.821584242,0.7830549,0.774717849,0.715482323,0.578775312,0.768047888,32357,648,811.6296296,4.391071641,0,36,1,13,9,0,38.57142857,1,17.16666667,12,0,2.148576056,0,1.996955108,1.934406834,0,0.104286124,0.000645069,0.003297018,0.002150229,22781,2951,3527.125822,6.663703947,904,600,1051.888889,730.0208333,5.658171694,5.351794735,0.331074085,0.233738115,3
573AT,573,IslandBend,24.02.19,Reference,A,T,1030,859.78,8.89,419.60,2,2,6.66,0,0,0,0,4,4,2,1,83,5,1.5,2,30,15,2,2,73.17567568,53.75,46.15384615,15,0,0,0,2,5,35,0,0,2,40,1.25,0.7,0.94,3.76,0.173543608,21.6660241,11.21708917,5.91,57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,601,177,75,0,189,88,19.1,4,352,7,4,28,16,15.1,131.4,14.4,65.2,205.7,10,91.5,0.3240625,0.806590637,0.863617399,0.983222032,1.045935131,1.073337113,0.98680578,0.929618955,0.749555122,0.865760873,21037,564,664.2315789,4.328254949,0,36,2,8,9,0,39.125,2,10,11,0,1.968490401,0.693147181,1.68783525,0.630764741,0,0.363317087,0.000286697,0.00315367,0.033758601,40871,2356,3192.761261,6.065935208,716,451,980.4098361,588.1648352,4.957951242,4.584206153,0.385154853,0.213499012,3.22
573BO,573,IslandBend,24.02.19,Reference,B,O,1030,859.78,8.89,419.60,3,2,6.66,0,0,0,0,4,4,4,2,60,4,1.5,1.7,19,10.2,2,3,69.7972973,48.10483871,38.97435897,35,0,0,0,5,10,0,0,3,5,10,1.06,0.59,0.74,3.06,0.163754397,18.68652111,12.25784203,5.83,30.3,22.46514246,2.348584441,4.173141173,3.127063632,0.917645827,3.400926762,0.662211211,0.453986276,0.425210832,147,30,40,6,36,12,3.9,4,92,2,1,8,4,67.5,605.7,159.6,303,521.6,41.6,161.7,0.3240625,0.806580707,0.929340562,0.944881714,1.004851622,1.044431072,0.99281187,0.791670238,0.69496263,0.898641246,29529,630,776.6851852,4.420056794,2,38,1,19,4,2.5,38.33333333,1,35,6,0.636514168,1.784574619,0,1.987010921,1.088899975,0.000215023,0.30418578,7.16743E-05,0.020713876,0.000716743,33176,3492,4524.262262,6.923057143,1043,671,1285.449367,853.5155039,5.758314162,5.580798474,0.353854843,0.212698861,1.54
573BT,573,IslandBend,24.02.19,Reference,B,T,1030,859.78,8.89,419.60,3,2,6.66,0,0,0,0,4,4,4,2,35,3,1.5,1.7,15,7.65,2,4,66.41891892,42.96370968,32.43589744,65,0,0,0,0,20,45,0,0,0,65,1.17,0.79,0.72,3.36,0.178051035,18.87099392,11.84193201,5.64,44.3,27.70330093,2.486586044,4.980588787,4.28047154,0.998227389,5.375718493,0.393894711,0.412407662,0.558558171,350,56,41,3,67,41,4.5,3,151,1,1,4,4,6.4,97.1,22.6,26.9,146.5,9,65.5,0.3240625,0.747538429,0.906636939,0.929372749,0.930411961,0.959913615,0.754697788,0.789172433,0.659139569,0.76186573,27891,692,860.2522124,4.597086552,1,39,1,21,7,1,49.66666667,1,29,8,0,1.841223511,0,2.698697832,0.937149132,0.000143349,0.297305046,0.000143349,0.005518922,0.075401376,29228,2861,3525.24,6.663668984,1011,476,1211.621134,555.6263158,5.635037044,5.281154607,0.45509743,0.169820201,2.86
573CO,573,IslandBend,24.02.19,Reference,C,O,1030,859.78,8.89,419.60,4,2,6.66,0,0,0,0,4,3,3,2,50,4,1.5,1.7,62,10.2,2,2,66.41891892,50.12096774,41.53846154,30,7,0,0,20,25,10,0,2.8,20,35,1.62,1.13,1.31,5.08,0.252697466,20.1030904,15.34123666,6.15,52,22.55602956,2.802822768,5.300588751,3.394606331,1.304368814,2.204573776,0.277891282,0.608663641,0.229264822,184,39,25,14,35,11,2.9,1,41,0,0,0,0,5,77.7,10.4,95.9,90.3,3.4,234.6,0.3325,0.468073306,0.526083867,0.541592661,0.551818159,0.593105911,0.557325754,0.497051578,0.381447518,0.559969753,30731,739,991.05,4.978024457,1,42,3,20,18,1,56.4,4,28.16666667,30.25,0,1.78242092,0.950270539,1.809073575,2.621463492,7.16743E-05,0.21509461,0.000358372,0.017201835,0.004372133,29975,3304,4149.441088,6.98626508,1086,585,1386.066845,695.3448276,5.851843999,5.455621949,0.426809752,0.191283065,2.66
573CT,573,IslandBend,24.02.19,Reference,C,T,1030,859.78,8.89,419.60,4,2,6.66,2,2,3,2,3,4,1,1,87,5,1.5,2,50,15,2,0,64.08653846,57.20149254,51.1627907,0,7,0,0,10,0,65,0,0,10,65,1.82,1.33,1.2,5.51,0.286613185,19.22451685,25.79453394,5.88,95.5,24.1212552,2.351161103,4.446489898,3.406618316,1.2072096,4.96222015,0.40312002,0.402925457,0.594296472,735,300,51,0,141,119,9.7,2,123,5,3,20,12,14.5,91.9,28,268.6,122.8,12.2,220.4,0.268541667,0.527623664,0.726865039,0.784920933,0.780291862,0.788645526,0.672222236,0.710927597,0.394356944,0.61616201,35282,503,649.3950617,4.067249144,0,39,3,7,3,0,42,3.5,8,4,0,1.855311155,0.955699891,1.70239686,0.79631164,0,0.226490826,0.00050172,0.002508601,0.00050172,34808,2864,3765.99287,6.509340753,1148,508,1442.434043,688.0930233,5.629408147,5.019790683,0.504330227,0.167231479,3.61
573DO,573,IslandBend,24.02.19,Reference,D,O,1030,859.78,8.89,419.60,2,3,3.33,4,4,2,2,4,4,2,1,95,5,1.5,2,25,15,2,1,70.50480769,50.98880597,46.51162791,5,0,0,0,5,5,40,0,1.3,5,45,1.13,0.83,0.67,3.45,0.217006205,15.89816291,16.49453333,5.65,32.7,32.98683638,3.693645858,7.029290746,4.544994341,1.369678216,4.962991094,0.422070002,0.870571907,0.37095629,403,105,44,2,60,23,9.5,4,157,0,0,0,0,28.7,208.3,48.9,16,105.5,33.7,99.5,0.3325,0.528182018,0.640605954,0.695330797,0.592769644,0.688139854,0.521966462,0.504727877,0.34541949,0.652594694,34631,762,979.156,4.752262872,0,61,1,22,10,0,79.28571429,1,28.25,16.25,0,2.564194596,0,2.389884524,0.557807719,0,0.117259174,7.16743E-05,0.027737959,0.010751147,41364,3677,4799.426452,7.102762092,1207,701,1548.426295,896.9259259,6.048001588,5.56995624,0.385578462,0.214487433,1.67
573DT,573,IslandBend,24.02.19,Reference,D,T,1030,859.78,8.89,419.60,4,2,6.66,0,0,0,0,4,4,2,1,84,5,1.5,2,37,15,2,2,73.17567568,57.78225806,51.28205128,16,9,0,0,0,0,55,0,0,0,55,1.13,0.67,0.83,3.22,0.170320448,18.90553973,10.57523047,5.76,69.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,843,320,86,1,164,109,3.3,2,59,9,4,36,16,17,315.2,117.2,259.5,397.5,14.5,98.8,0.268541667,0.508693013,0.589639861,0.6377669,0.664921482,0.64156385,0.609558303,0.562055737,0.479712578,0.393336252,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.2
